call_id,rep_id,prescriber_id,call_date,feedback_score,territory_id
627,REP0172,DOC02245,2025-10-31,1.0,45
628,REP0218,DOC02103,2025-12-18,5.0,29
629,REP0137,DOC02231,2025-09-29,7.0,65
630,REP0321,DOC01043,2025-08-24,1.0,16
631,REP0227,DOC04459,2025-10-04,6.0,10
632,REP0044,DOC02521,2026-02-21,1.0,67
633,REP0020,DOC04105,2025-06-16,6.0,69
634,REP0493,DOC02708,2025-08-21,7.0,40
635,REP0119,DOC01330,2026-01-12,5.0,9
636,REP0454,DOC03656,2026-03-24,2.0,38
637,REP0234,DOC03906,2025-07-07,2.0,49
638,REP0458,DOC01081,2025-08-16,6.0,3
639,REP0368,DOC03606,2025-08-26,6.0,78
641,REP0417,DOC03620,2025-11-15,10.0,62
642,REP0336,DOC03251,2025-12-10,9.0,5
643,REP0356,DOC02116,2026-01-14,7.0,48
645,REP0083,DOC00048,2025-08-02,10.0,30
646,REP0031,DOC01441,2025-06-19,2.0,80
647,REP0322,DOC03736,2025-06-09,6.0,8
648,REP0274,DOC00945,2025-08-03,9.0,50
649,REP0234,DOC03269,2026-03-21,1.0,49
652,REP0324,DOC01984,2025-10-20,4.0,4
653,REP0253,DOC00355,2025-11-05,1.0,37
654,REP0449,DOC03306,2025-06-20,7.0,12
655,REP0239,DOC04533,2025-08-14,1.0,27
657,REP0370,DOC01918,2026-04-19,10.0,26
658,REP0464,DOC04186,2025-09-03,7.0,23
660,REP0314,DOC02987,2025-08-04,5.0,77
661,REP0175,DOC01193,2026-01-12,5.0,61
662,REP0194,DOC01387,2025-08-22,5.0,57
663,REP0180,DOC03994,2025-07-09,1.0,36
664,REP0420,DOC03003,2025-05-20,2.0,9
665,REP0385,DOC01897,2025-05-18,7.0,17
666,REP0295,DOC02548,2025-11-03,8.0,63
667,REP0215,DOC04800,2025-12-29,8.0,73
668,REP0474,DOC01554,2026-04-02,9.0,17
669,REP0203,DOC02811,2026-05-02,5.0,8
672,REP0257,DOC04073,2025-07-19,7.0,78
673,REP0075,DOC01064,2025-10-03,2.0,24
674,REP0344,DOC04198,2025-07-28,5.0,12
675,REP0202,DOC01393,2025-07-06,3.0,28
676,REP0142,DOC01198,2026-04-24,5.0,36
677,REP0206,DOC03898,2025-11-08,6.0,58
678,REP0199,DOC00341,2025-12-05,6.0,72
679,REP0407,DOC02862,2025-11-25,6.0,70
680,REP0171,DOC04292,2025-09-29,8.0,44
681,REP0406,DOC01206,2025-09-09,9.0,59
682,REP0316,DOC01575,2025-08-12,1.0,75
683,REP0228,DOC03307,2026-03-23,4.0,56
684,REP0411,DOC04601,2025-09-24,10.0,21
687,REP0423,DOC04054,2025-09-11,3.0,40
688,REP0179,DOC01927,2026-01-07,5.0,75
689,REP0366,DOC03520,2025-08-31,10.0,14
690,REP0275,DOC01406,2025-09-26,9.0,12
692,REP0327,DOC00448,2025-09-20,2.0,67
693,REP0204,DOC01721,2025-12-06,8.0,36
694,REP0451,DOC03868,2025-06-04,7.0,1
696,REP0367,DOC00034,2026-02-14,9.0,28
697,REP0133,DOC00497,2025-10-22,10.0,29
698,REP0072,DOC02912,2025-05-14,10.0,64
699,REP0078,DOC01404,2025-08-08,4.0,37
700,REP0189,DOC03220,2025-11-03,6.0,31
701,REP0356,DOC02711,2026-04-23,7.0,48
702,REP0071,DOC01603,2026-01-07,8.0,24
703,REP0263,DOC04686,2026-04-28,4.0,4
704,REP0306,DOC04773,2025-09-14,6.0,17
705,REP0046,DOC03713,2025-12-29,10.0,33
706,REP0224,DOC03603,2026-03-27,1.0,47
707,REP0328,DOC04097,2025-06-06,8.0,67
709,REP0076,DOC01280,2026-02-26,4.0,23
711,REP0142,DOC04950,2025-06-04,2.0,36
712,REP0073,DOC00050,2025-12-25,5.0,49
713,REP0102,DOC02665,2026-04-11,3.0,25
715,REP0069,DOC03589,2025-07-01,5.0,10
716,REP0065,DOC04047,2025-11-17,5.0,29
717,REP0193,DOC00066,2026-03-06,7.0,16
718,REP0441,DOC04224,2025-09-14,9.0,45
719,REP0062,DOC02745,2026-04-06,5.0,68
720,REP0020,DOC00188,2025-09-26,10.0,69
723,REP0410,DOC02889,2026-03-13,6.0,22
724,REP0300,DOC04858,2026-01-30,10.0,51
726,REP0454,DOC00933,2025-06-11,4.0,38
727,REP0062,DOC01971,2026-01-28,10.0,68
728,REP0107,DOC03853,2026-03-22,9.0,57
729,REP0125,DOC04141,2026-01-29,9.0,13
730,REP0301,DOC02177,2025-11-15,3.0,5
731,REP0267,DOC00618,2025-08-26,4.0,34
732,REP0456,DOC04859,2026-01-09,1.0,11
733,REP0477,DOC00793,2025-06-01,9.0,15
735,REP0162,DOC03994,2026-04-24,3.0,77
736,REP0344,DOC02445,2025-12-22,2.0,12
737,REP0302,DOC02323,2025-11-14,8.0,29
738,REP0112,DOC04234,2025-12-15,6.0,39
739,REP0337,DOC01351,2025-06-11,3.0,42
740,REP0032,DOC02831,2025-12-24,6.0,2
741,REP0459,DOC02276,2025-12-24,8.0,33
742,REP0098,DOC02207,2025-08-08,1.0,52
743,REP0472,DOC01918,2026-03-17,3.0,63
746,REP0191,DOC01122,2025-08-13,8.0,54
747,REP0029,DOC00609,2025-08-06,6.0,16
748,REP0048,DOC00769,2025-06-21,3.0,74
749,REP0496,DOC00784,2025-08-09,4.0,60
751,REP0226,DOC02390,2026-02-18,6.0,66
752,REP0272,DOC00168,2026-01-20,9.0,54
753,REP0153,DOC04780,2025-09-27,8.0,45
754,REP0485,DOC03257,2026-01-22,7.0,50
756,REP0285,DOC04135,2025-12-15,9.0,66
757,REP0180,DOC00980,2025-11-18,6.0,36
758,REP0302,DOC02435,2026-01-13,9.0,29
759,REP0153,DOC04023,2025-08-07,5.0,45
760,REP0234,DOC02817,2026-02-12,10.0,49
761,REP0023,DOC00791,2025-05-23,3.0,10
762,REP0418,DOC04838,2025-07-03,6.0,24
763,REP0451,DOC01475,2025-05-26,4.0,1
764,REP0094,DOC03187,2026-01-19,3.0,9
765,REP0370,DOC04002,2026-03-06,10.0,26
766,REP0245,DOC02449,2025-10-06,5.0,55
767,REP0290,DOC03675,2026-01-03,8.0,38
768,REP0160,DOC03381,2025-10-18,7.0,1
769,REP0373,DOC01127,2026-02-11,10.0,56
771,REP0009,DOC04198,2026-04-15,10.0,69
772,REP0450,DOC04751,2025-07-29,2.0,47
774,REP0295,DOC03190,2026-01-25,1.0,63
775,REP0135,DOC00752,2026-04-01,6.0,38
776,REP0110,DOC01233,2026-02-12,10.0,42
777,REP0069,DOC00859,2026-03-08,7.0,10
779,REP0096,DOC03861,2025-11-02,2.0,28
780,REP0119,DOC04729,2025-09-24,8.0,9
781,REP0374,DOC03942,2026-01-25,8.0,7
782,REP0274,DOC02700,2026-01-08,6.0,50
784,REP0366,DOC00240,2025-10-10,5.0,14
787,REP0361,DOC04692,2025-05-19,2.0,8
788,REP0237,DOC02016,2026-03-14,4.0,63
789,REP0272,DOC00163,2025-05-22,6.0,54
790,REP0277,DOC04750,2025-06-26,8.0,54
791,REP0138,DOC00350,2025-11-15,4.0,17
792,REP0362,DOC00031,2025-09-04,10.0,52
793,REP0132,DOC02139,2026-03-31,6.0,5
794,REP0044,DOC02176,2026-03-31,10.0,67
795,REP0123,DOC02827,2025-10-26,3.0,7
796,REP0136,DOC03620,2026-01-04,7.0,8
797,REP0367,DOC00848,2026-02-06,2.0,28
798,REP0373,DOC00792,2025-12-12,1.0,56
799,REP0126,DOC00509,2026-04-21,10.0,40
800,REP0439,DOC04841,2026-05-10,5.0,26
801,REP0275,DOC04836,2025-06-05,10.0,12
802,REP0495,DOC04333,2026-04-08,4.0,22
803,REP0064,DOC01013,2025-07-18,5.0,75
804,REP0296,DOC03025,2026-01-23,9.0,52
805,REP0232,DOC03071,2025-12-13,1.0,65
806,REP0051,DOC01075,2025-08-28,8.0,29
807,REP0137,DOC00469,2026-02-19,3.0,65
808,REP0158,DOC01916,2026-01-01,5.0,61
809,REP0056,DOC04484,2025-12-04,3.0,35
810,REP0081,DOC00736,2026-02-28,6.0,13
811,REP0232,DOC04750,2026-03-04,7.0,65
812,REP0428,DOC02857,2026-02-04,6.0,75
813,REP0443,DOC04478,2026-01-06,6.0,5
814,REP0399,DOC00096,2026-02-11,3.0,41
815,REP0452,DOC00912,2026-03-03,9.0,14
816,REP0326,DOC04883,2025-09-18,6.0,25
817,REP0128,DOC04389,2026-02-21,2.0,9
818,REP0126,DOC03307,2025-07-04,5.0,40
819,REP0317,DOC04437,2025-09-21,10.0,23
820,REP0080,DOC00719,2025-08-09,5.0,55
822,REP0377,DOC01374,2026-04-24,2.0,18
823,REP0357,DOC02429,2026-02-18,2.0,61
824,REP0407,DOC03682,2025-05-28,10.0,70
825,REP0333,DOC02810,2025-10-17,4.0,51
826,REP0175,DOC03220,2026-04-18,7.0,61
827,REP0145,DOC02614,2026-02-20,5.0,19
828,REP0441,DOC00505,2025-07-26,7.0,45
831,REP0219,DOC02985,2026-01-17,4.0,13
833,REP0278,DOC04932,2025-09-20,6.0,5
834,REP0485,DOC03927,2025-08-19,5.0,50
835,REP0083,DOC03809,2026-02-07,7.0,30
836,REP0423,DOC00489,2026-02-03,4.0,40
837,REP0483,DOC02259,2025-07-25,4.0,62
838,REP0141,DOC02714,2025-09-07,6.0,4
839,REP0334,DOC04355,2025-10-31,1.0,19
841,REP0095,DOC03961,2026-01-14,6.0,71
843,REP0194,DOC00992,2026-03-01,4.0,57
844,REP0110,DOC00400,2025-09-23,9.0,42
846,REP0103,DOC04056,2025-10-28,6.0,52
847,REP0101,DOC04100,2025-05-21,5.0,12
848,REP0142,DOC01568,2025-10-09,6.0,36
849,REP0201,DOC03818,2026-03-07,9.0,24
850,REP0458,DOC02274,2025-07-25,6.0,3
851,REP0319,DOC01126,2025-10-22,9.0,80
852,REP0199,DOC03324,2025-06-05,2.0,72
853,REP0284,DOC02604,2025-11-25,8.0,14
854,REP0494,DOC03500,2025-06-26,7.0,64
855,REP0217,DOC01566,2025-08-13,1.0,77
856,REP0046,DOC00919,2026-01-15,6.0,33
857,REP0028,DOC04620,2026-04-01,8.0,4
858,REP0002,DOC04622,2025-09-26,10.0,76
859,REP0383,DOC01316,2025-10-25,10.0,39
860,REP0017,DOC04120,2026-02-10,1.0,33
861,REP0315,DOC01655,2025-05-24,10.0,43
862,REP0436,DOC03459,2025-09-19,3.0,79
863,REP0388,DOC01614,2025-10-16,1.0,17
864,REP0077,DOC00242,2025-11-25,4.0,62
865,REP0466,DOC04299,2026-03-25,4.0,44
866,REP0387,DOC04333,2026-01-20,6.0,25
869,REP0097,DOC00294,2025-07-22,7.0,78
870,REP0105,DOC04306,2026-01-02,7.0,23
871,REP0024,DOC00788,2025-12-08,6.0,19
872,REP0200,DOC01633,2025-06-08,9.0,76
873,REP0035,DOC03074,2025-05-20,4.0,12
874,REP0002,DOC04071,2025-06-29,8.0,76
875,REP0289,DOC02277,2026-04-08,2.0,64
876,REP0332,DOC04506,2026-04-16,10.0,61
877,REP0342,DOC03315,2025-11-26,4.0,1
878,REP0461,DOC01492,2025-05-30,7.0,50
879,REP0138,DOC04554,2025-07-13,7.0,17
881,REP0062,DOC02261,2026-01-30,9.0,68
882,REP0299,DOC01832,2025-12-18,2.0,30
883,REP0197,DOC00386,2026-03-30,6.0,74
884,REP0377,DOC00528,2025-08-20,3.0,18
885,REP0059,DOC01412,2025-11-15,2.0,74
886,REP0265,DOC03351,2026-02-12,1.0,65
887,REP0333,DOC04198,2025-09-05,10.0,51
888,REP0188,DOC00390,2025-09-19,8.0,15
889,REP0063,DOC01226,2025-05-28,6.0,58
890,REP0308,DOC03639,2025-08-16,4.0,17
891,REP0279,DOC03793,2026-02-26,3.0,57
892,REP0030,DOC00841,2026-03-24,8.0,24
893,REP0171,DOC01378,2025-09-19,7.0,44
894,REP0452,DOC00235,2025-10-05,4.0,14
895,REP0021,DOC00114,2025-09-13,5.0,34
896,REP0299,DOC03139,2026-01-23,5.0,30
897,REP0201,DOC00809,2025-11-13,6.0,24
899,REP0272,DOC00411,2026-05-03,9.0,54
900,REP0023,DOC01319,2026-04-18,8.0,10
901,REP0442,DOC04087,2025-09-19,6.0,44
902,REP0087,DOC04904,2026-01-29,6.0,59
903,REP0031,DOC01588,2025-09-15,2.0,80
904,REP0121,DOC01061,2025-08-14,6.0,58
905,REP0069,DOC00067,2026-04-21,1.0,10
906,REP0134,DOC02254,2025-12-27,6.0,37
907,REP0371,DOC00341,2026-02-15,7.0,14
908,REP0449,DOC03978,2026-04-06,5.0,12
909,REP0315,DOC02474,2025-07-23,10.0,43
910,REP0496,DOC00956,2025-12-09,7.0,60
911,REP0412,DOC04305,2025-09-16,9.0,70
912,REP0146,DOC02011,2025-08-25,1.0,61
915,REP0481,DOC01763,2026-03-05,4.0,49
916,REP0394,DOC00994,2025-12-14,4.0,18
917,REP0263,DOC00082,2026-03-04,1.0,4
918,REP0293,DOC01188,2025-11-29,7.0,79
919,REP0480,DOC00377,2026-01-29,8.0,35
921,REP0086,DOC00684,2026-01-15,2.0,13
922,REP0016,DOC03190,2026-03-18,4.0,39
923,REP0216,DOC03728,2026-01-05,2.0,33
924,REP0116,DOC00764,2025-10-30,7.0,75
925,REP0118,DOC00266,2025-06-15,4.0,76
926,REP0270,DOC02483,2026-04-24,7.0,26
927,REP0395,DOC02730,2025-08-22,6.0,34
928,REP0467,DOC00725,2025-10-31,10.0,2
931,REP0188,DOC02414,2025-06-05,5.0,15
932,REP0104,DOC04863,2025-12-17,8.0,53
933,REP0141,DOC02476,2025-11-10,7.0,4
934,REP0167,DOC01065,2025-10-21,3.0,33
935,REP0300,DOC02292,2026-04-07,5.0,51
936,REP0028,DOC02893,2025-06-17,8.0,4
937,REP0424,DOC04399,2025-06-13,2.0,36
938,REP0272,DOC04466,2025-09-20,4.0,54
939,REP0050,DOC04947,2026-01-15,5.0,44
940,REP0371,DOC02323,2025-11-02,2.0,14
941,REP0156,DOC00047,2025-10-11,6.0,20
942,REP0324,DOC02165,2026-03-19,7.0,4
943,REP0348,DOC03662,2025-05-16,8.0,78
944,REP0121,DOC02565,2026-05-09,4.0,58
945,REP0444,DOC03326,2025-07-27,6.0,70
946,REP0140,DOC04928,2025-11-19,3.0,45
947,REP0016,DOC02667,2025-06-02,5.0,39
949,REP0438,DOC03245,2025-11-06,4.0,8
950,REP0049,DOC01453,2026-04-06,6.0,43
951,REP0164,DOC00905,2025-06-08,9.0,63
952,REP0062,DOC02455,2025-06-13,4.0,68
953,REP0340,DOC03488,2025-05-17,7.0,21
955,REP0312,DOC03764,2026-02-14,10.0,53
957,REP0346,DOC01791,2025-06-04,7.0,34
958,REP0150,DOC04928,2025-11-06,9.0,19
959,REP0376,DOC01602,2026-03-02,10.0,23
960,REP0073,DOC04740,2026-02-12,1.0,49
961,REP0069,DOC04509,2025-07-08,6.0,10
962,REP0465,DOC03844,2026-03-03,7.0,10
963,REP0177,DOC03676,2025-05-25,2.0,21
964,REP0354,DOC03858,2026-03-04,8.0,56
965,REP0002,DOC01006,2025-10-23,5.0,76
966,REP0309,DOC02701,2025-10-09,2.0,69
967,REP0119,DOC00232,2025-06-03,4.0,9
969,REP0255,DOC04587,2025-12-12,8.0,74
970,REP0484,DOC02134,2025-11-16,5.0,60
971,REP0461,DOC03837,2025-06-18,2.0,50
972,REP0404,DOC01691,2026-01-21,2.0,59
973,REP0478,DOC01224,2025-12-14,4.0,24
974,REP0414,DOC04971,2026-03-27,3.0,4
975,REP0075,DOC02204,2025-10-18,7.0,24
976,REP0351,DOC00898,2025-12-17,5.0,73
977,REP0195,DOC01870,2025-12-17,5.0,75
978,REP0187,DOC00152,2025-05-24,10.0,14
980,REP0496,DOC00172,2026-03-07,1.0,60
982,REP0184,DOC04858,2026-03-20,6.0,18
983,REP0335,DOC03434,2025-08-03,4.0,21
984,REP0273,DOC03200,2026-01-06,7.0,3
985,REP0368,DOC01899,2025-11-14,9.0,78
987,REP0263,DOC00693,2025-11-23,8.0,4
988,REP0368,DOC00100,2026-04-08,1.0,78
989,REP0133,DOC03443,2026-03-30,9.0,29
991,REP0225,DOC01921,2025-09-04,3.0,25
992,REP0310,DOC00428,2025-10-03,2.0,34
993,REP0061,DOC00587,2025-12-29,4.0,7
995,REP0016,DOC03205,2025-08-13,10.0,39
997,REP0195,DOC01474,2025-12-25,6.0,75
998,REP0251,DOC00721,2026-01-25,1.0,23
1000,REP0303,DOC03008,2025-08-18,10.0,4
1001,REP0048,DOC02628,2025-10-27,7.0,74
1002,REP0235,DOC04503,2026-01-14,8.0,11
1003,REP0121,DOC02290,2025-09-18,2.0,58
1004,REP0499,DOC04211,2025-07-14,1.0,11
1005,REP0320,DOC01732,2026-03-23,2.0,75
1006,REP0050,DOC04902,2025-09-03,8.0,44
1007,REP0469,DOC02178,2026-01-28,5.0,40
1008,REP0041,DOC01581,2026-04-24,6.0,51
1009,REP0456,DOC03227,2026-04-10,4.0,11
1010,REP0022,DOC00994,2026-01-14,3.0,52
1011,REP0371,DOC01997,2025-08-13,9.0,14
1012,REP0182,DOC04591,2025-05-28,5.0,20
1014,REP0145,DOC00082,2026-03-12,7.0,19
1015,REP0357,DOC03851,2026-02-07,5.0,61
1016,REP0078,DOC03013,2025-07-18,8.0,37
1017,REP0231,DOC02717,2025-06-24,3.0,33
1019,REP0348,DOC01198,2025-11-11,4.0,78
1022,REP0163,DOC01312,2026-01-31,2.0,62
1023,REP0168,DOC00561,2025-05-16,8.0,38
1024,REP0278,DOC02105,2026-04-24,6.0,5
1025,REP0237,DOC02054,2025-09-28,5.0,63
1026,REP0176,DOC01599,2025-09-12,2.0,47
1027,REP0053,DOC00945,2025-06-11,10.0,12
1028,REP0349,DOC00579,2026-01-11,3.0,45
1029,REP0010,DOC00915,2026-01-01,9.0,47
1030,REP0146,DOC00162,2025-10-07,5.0,61
1031,REP0227,DOC00775,2026-03-31,2.0,10
1032,REP0236,DOC00057,2026-04-14,1.0,26
1034,REP0242,DOC04045,2025-07-02,3.0,33
1035,REP0305,DOC00546,2025-06-07,5.0,56
1037,REP0158,DOC04907,2025-09-07,4.0,61
1038,REP0019,DOC04143,2026-03-04,6.0,10
1039,REP0055,DOC01414,2025-09-06,8.0,2
1040,REP0444,DOC02416,2026-01-27,3.0,70
1042,REP0456,DOC03389,2026-04-01,8.0,11
1043,REP0209,DOC03204,2025-07-15,1.0,28
1044,REP0021,DOC01413,2026-04-08,10.0,34
1045,REP0282,DOC02630,2025-10-01,4.0,23
1046,REP0249,DOC00572,2026-03-01,6.0,3
1047,REP0028,DOC01741,2026-03-03,4.0,4
1049,REP0417,DOC00348,2025-08-28,4.0,62
1050,REP0296,DOC00845,2025-10-21,6.0,52
1051,REP0211,DOC02666,2026-04-12,10.0,64
1052,REP0285,DOC04593,2025-07-01,4.0,66
1053,REP0020,DOC04792,2026-05-03,6.0,69
1054,REP0020,DOC03591,2025-08-05,8.0,69
1055,REP0330,DOC02500,2026-04-30,6.0,32
1057,REP0120,DOC00216,2025-12-31,7.0,74
1058,REP0097,DOC02901,2026-02-27,5.0,78
1059,REP0120,DOC04394,2025-11-08,7.0,74
1061,REP0153,DOC00286,2026-01-01,4.0,45
1062,REP0245,DOC03060,2025-12-31,5.0,55
1063,REP0260,DOC04222,2025-05-26,3.0,51
1064,REP0004,DOC00051,2025-08-30,6.0,16
1065,REP0393,DOC01726,2026-02-05,10.0,67
1066,REP0143,DOC04567,2026-04-16,7.0,70
1067,REP0282,DOC01400,2026-03-18,6.0,23
1068,REP0335,DOC03437,2025-11-09,6.0,21
1069,REP0346,DOC03304,2025-08-12,5.0,34
1070,REP0220,DOC02718,2026-04-10,6.0,46
1071,REP0327,DOC01330,2025-12-26,6.0,67
1072,REP0160,DOC04534,2026-02-20,10.0,1
1073,REP0076,DOC03323,2025-12-09,8.0,23
1074,REP0099,DOC02899,2025-09-21,1.0,16
1075,REP0180,DOC02390,2026-03-22,2.0,36
1076,REP0127,DOC00749,2025-11-05,6.0,42
1077,REP0032,DOC00524,2025-05-13,6.0,2
1078,REP0265,DOC00655,2026-03-20,7.0,65
1080,REP0013,DOC04495,2026-02-23,6.0,76
1081,REP0440,DOC02954,2026-02-25,8.0,51
1082,REP0380,DOC03190,2025-07-05,3.0,64
1083,REP0428,DOC02109,2025-11-21,4.0,75
1084,REP0481,DOC01939,2025-05-19,1.0,49
1085,REP0352,DOC01205,2025-06-17,3.0,26
1087,REP0414,DOC04083,2025-11-01,5.0,4
1088,REP0400,DOC04063,2025-07-08,2.0,6
1089,REP0396,DOC00265,2025-09-14,6.0,8
1090,REP0202,DOC03335,2026-04-28,7.0,28
1091,REP0450,DOC00712,2025-09-18,2.0,47
1092,REP0018,DOC00913,2025-06-11,5.0,23
1094,REP0093,DOC01446,2025-09-09,10.0,76
1095,REP0280,DOC02137,2025-08-04,5.0,17
1096,REP0358,DOC00332,2025-11-17,10.0,26
1097,REP0396,DOC03850,2025-11-30,10.0,8
1099,REP0060,DOC00152,2025-11-29,1.0,34
1100,REP0477,DOC00708,2025-09-15,7.0,15
1101,REP0214,DOC00421,2026-01-31,6.0,17
1102,REP0100,DOC00253,2026-04-27,4.0,69
1103,REP0001,DOC00999,2025-11-06,2.0,67
1104,REP0043,DOC03556,2025-11-26,6.0,12
1106,REP0168,DOC01241,2025-07-31,8.0,38
1107,REP0192,DOC00169,2026-02-02,10.0,3
1109,REP0034,DOC00037,2025-11-23,5.0,24
1110,REP0176,DOC01445,2025-07-29,10.0,47
1111,REP0417,DOC04392,2026-03-23,5.0,62
1112,REP0196,DOC02368,2025-11-15,3.0,12
1113,REP0486,DOC00923,2026-03-07,9.0,78
1115,REP0245,DOC02443,2026-03-13,2.0,55
1117,REP0366,DOC04379,2025-07-08,6.0,14
1118,REP0340,DOC01663,2025-10-15,6.0,21
1119,REP0346,DOC00999,2026-04-14,9.0,34
1120,REP0335,DOC04182,2025-06-21,1.0,21
1121,REP0071,DOC04303,2025-10-21,2.0,24
1122,REP0327,DOC03947,2025-07-15,9.0,67
1123,REP0114,DOC02525,2026-04-26,6.0,5
1124,REP0285,DOC00131,2025-10-28,1.0,66
1125,REP0407,DOC04232,2025-08-14,5.0,70
1127,REP0468,DOC02218,2025-10-16,5.0,13
1128,REP0143,DOC03017,2026-03-01,10.0,70
1129,REP0097,DOC01187,2026-05-09,3.0,78
1130,REP0309,DOC04295,2025-06-28,6.0,69
1131,REP0401,DOC04835,2025-10-05,9.0,52
1132,REP0320,DOC02813,2026-04-18,10.0,75
1133,REP0212,DOC01518,2026-03-23,4.0,27
1134,REP0317,DOC04199,2025-11-30,2.0,23
1135,REP0185,DOC04644,2026-01-08,3.0,47
1136,REP0205,DOC00006,2026-02-19,5.0,8
1137,REP0364,DOC00711,2025-06-04,1.0,47
1138,REP0216,DOC00012,2025-07-17,7.0,33
1140,REP0239,DOC01714,2025-12-16,10.0,27
1142,REP0391,DOC04267,2026-02-12,10.0,68
1146,REP0324,DOC03283,2025-07-17,1.0,4
1149,REP0494,DOC03597,2025-11-02,10.0,64
1150,REP0202,DOC03983,2026-04-07,6.0,28
1151,REP0214,DOC00178,2026-01-07,5.0,17
1152,REP0094,DOC02611,2025-11-09,10.0,9
1153,REP0478,DOC04514,2025-07-06,10.0,24
1154,REP0464,DOC00554,2025-05-24,4.0,23
1155,REP0075,DOC03390,2025-09-20,4.0,24
1156,REP0470,DOC00242,2025-06-10,7.0,2
1157,REP0157,DOC04000,2025-07-05,10.0,72
1158,REP0153,DOC01380,2026-01-07,2.0,45
1159,REP0442,DOC01597,2026-03-23,7.0,44
1160,REP0142,DOC03530,2026-01-26,4.0,36
1161,REP0078,DOC02005,2025-06-08,6.0,37
1162,REP0322,DOC01947,2025-10-02,1.0,8
1163,REP0182,DOC01301,2025-10-22,7.0,20
1164,REP0461,DOC03090,2026-05-05,3.0,50
1166,REP0158,DOC01071,2025-11-18,5.0,61
1167,REP0146,DOC04918,2026-02-09,6.0,61
1168,REP0054,DOC03785,2025-08-18,10.0,46
1169,REP0356,DOC01789,2025-08-13,6.0,48
1170,REP0277,DOC04288,2025-06-04,7.0,54
1171,REP0309,DOC01773,2026-03-16,3.0,69
1172,REP0083,DOC03806,2025-11-25,1.0,30
1173,REP0400,DOC02215,2025-12-06,1.0,6
1174,REP0156,DOC00057,2025-07-16,7.0,20
1175,REP0004,DOC00238,2026-04-23,10.0,16
1176,REP0499,DOC00733,2026-01-04,2.0,11
1177,REP0311,DOC03890,2025-06-16,7.0,6
1178,REP0271,DOC02825,2026-01-06,5.0,34
1179,REP0064,DOC01228,2025-10-24,1.0,75
1180,REP0449,DOC04238,2025-07-18,5.0,12
1181,REP0112,DOC02455,2025-08-28,6.0,39
1182,REP0239,DOC04912,2025-06-09,2.0,27
1183,REP0144,DOC04306,2026-01-21,3.0,31
1184,REP0374,DOC00768,2026-02-16,5.0,7
1185,REP0020,DOC03384,2025-05-30,10.0,69
1187,REP0289,DOC03425,2025-05-28,2.0,64
1188,REP0081,DOC04549,2025-06-27,4.0,13
1189,REP0197,DOC00714,2025-07-01,7.0,74
1190,REP0382,DOC00086,2025-10-26,6.0,74
1191,REP0069,DOC01579,2026-05-01,3.0,10
1192,REP0186,DOC02017,2026-01-03,4.0,49
1195,REP0492,DOC03715,2025-10-15,8.0,1
1196,REP0164,DOC04740,2026-04-26,8.0,63
1197,REP0094,DOC01272,2025-12-01,3.0,9
1198,REP0249,DOC03814,2026-02-12,6.0,3
1199,REP0068,DOC01625,2025-10-17,2.0,36
1201,REP0021,DOC04846,2025-09-13,8.0,34
1202,REP0319,DOC02852,2026-04-27,3.0,80
1203,REP0085,DOC01398,2026-02-10,6.0,62
1204,REP0390,DOC01966,2025-09-28,6.0,25
1205,REP0024,DOC04157,2026-03-28,4.0,19
1206,REP0111,DOC03242,2025-06-19,9.0,58
1208,REP0351,DOC00775,2025-06-02,4.0,73
1209,REP0083,DOC02462,2025-12-07,3.0,30
1210,REP0358,DOC00116,2025-08-27,10.0,26
1211,REP0460,DOC01350,2026-02-08,8.0,6
1212,REP0078,DOC02746,2025-07-11,8.0,37
1213,REP0434,DOC03244,2025-08-23,5.0,57
1214,REP0380,DOC02848,2025-11-12,7.0,64
1215,REP0140,DOC00627,2025-08-30,2.0,45
1217,REP0376,DOC01640,2025-11-06,4.0,23
1218,REP0271,DOC02223,2026-01-08,6.0,34
1220,REP0476,DOC02422,2025-10-14,3.0,75
1221,REP0424,DOC04728,2026-04-24,8.0,36
1222,REP0169,DOC00237,2026-03-30,3.0,6
1223,REP0197,DOC03058,2026-04-08,10.0,74
1224,REP0453,DOC00968,2026-01-12,5.5,64
1226,REP0215,DOC02832,2025-06-05,9.0,73
1229,REP0161,DOC02007,2026-03-12,2.0,3
1230,REP0427,DOC02894,2025-11-30,1.0,66
1232,REP0149,DOC00842,2025-08-23,7.0,74
1233,REP0340,DOC04731,2025-08-30,3.0,21
1234,REP0193,DOC02204,2025-12-23,5.0,16
1235,REP0231,DOC00813,2025-08-11,8.0,33
1236,REP0111,DOC03900,2025-10-11,2.0,58
1237,REP0145,DOC03762,2026-02-18,9.0,19
1238,REP0221,DOC03198,2026-03-26,5.0,35
1239,REP0392,DOC01710,2025-06-23,5.0,10
1240,REP0064,DOC01065,2025-09-05,3.0,75
1241,REP0126,DOC04282,2025-12-13,6.0,40
1242,REP0218,DOC02509,2025-09-19,9.0,29
1243,REP0284,DOC01719,2025-09-18,4.0,14
1244,REP0354,DOC03333,2025-07-03,5.0,56
1245,REP0474,DOC02594,2025-10-29,3.0,17
1246,REP0397,DOC01473,2026-01-23,6.0,40
1247,REP0236,DOC00699,2026-04-24,5.0,26
1248,REP0485,DOC00945,2026-02-27,3.0,50
1249,REP0013,DOC00137,2025-08-11,10.0,76
